K;Detector;Keypoint1;Keypoint11;Keypoint2;Keypoint22;Descriptor;Descriptor1;Descriptor2;Matching;Matcher;Inliers;Total Matches;Match Rate;Detect time;Descript time;Match time
0.0;4.0;91.0;91.0;91.0;91.0;17.0;91.0;91.0;4.0;0.0;91.0;91.0;100.0;0.34650230407714844;0.0005686283111572266;0.003960847854614258
0.0;4.0;91.0;91.0;91.0;91.0;18.0;91.0;91.0;4.0;0.0;91.0;91.0;100.0;0.34650230407714844;0.0005252361297607422;0.003952980041503906
0.0;4.0;91.0;91.0;91.0;91.0;19.0;91.0;91.0;4.0;0.0;91.0;91.0;100.0;0.34650230407714844;0.0006191730499267578;0.003865480422973633
0.0;4.0;91.0;91.0;91.0;91.0;20.0;91.0;91.0;4.0;0.0;91.0;91.0;100.0;0.34650230407714844;0.0005924701690673828;0.003908395767211914
0.0;4.0;91.0;91.0;91.0;91.0;21.0;91.0;91.0;4.0;0.0;91.0;91.0;100.0;0.34650230407714844;0.00045418739318847656;0.003285646438598633
0.0;4.0;91.0;91.0;91.0;91.0;22.0;91.0;91.0;4.0;0.0;91.0;91.0;100.0;0.34650230407714844;0.0027277469635009766;0.004179239273071289
0.0;4.0;91.0;91.0;91.0;91.0;23.0;91.0;91.0;4.0;0.0;91.0;91.0;100.0;0.34650230407714844;0.002181529998779297;0.004037618637084961
0.0;4.0;91.0;91.0;91.0;91.0;24.0;91.0;91.0;4.0;0.0;91.0;91.0;100.0;0.34650230407714844;0.0029497146606445312;0.004156827926635742
0.0;4.0;91.0;91.0;91.0;91.0;25.0;91.0;91.0;4.0;0.0;91.0;91.0;100.0;0.34650230407714844;0.0022954940795898438;0.00406956672668457
0.0;4.0;91.0;91.0;91.0;91.0;26.0;91.0;91.0;4.0;0.0;88.0;88.0;100.0;0.34650230407714844;0.0024564266204833984;0.0039827823638916016
0.0;5.0;3969.0;3969.0;3969.0;3969.0;0.0;3969.0;3969.0;4.0;0.0;3969.0;3969.0;100.0;0.004307746887207031;0.0303194522857666;0.04444575309753418
0.0;5.0;nan;nan;nan;nan;1.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;5.0;3969.0;3363.0;3969.0;3363.0;2.0;3363.0;3363.0;4.0;0.0;3363.0;3363.0;100.0;0.004307746887207031;0.007065296173095703;0.042299747467041016
0.0;5.0;3969.0;3847.0;3969.0;3847.0;3.0;3847.0;3847.0;4.0;0.0;3847.0;3847.0;100.0;0.004307746887207031;0.031052589416503906;0.07495975494384766
0.0;5.0;nan;nan;nan;nan;4.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;5.0;3969.0;3969.0;3969.0;3969.0;5.0;3969.0;3969.0;4.0;0.0;3969.0;3969.0;100.0;0.004307746887207031;0.11199021339416504;0.06940221786499023
0.0;5.0;3969.0;3275.0;3969.0;3275.0;6.0;3275.0;3275.0;4.0;0.0;3275.0;3275.0;100.0;0.004307746887207031;0.016712427139282227;0.061048269271850586
0.0;5.0;3969.0;3652.0;3969.0;3652.0;7.0;3652.0;3652.0;4.0;0.0;3652.0;3652.0;100.0;0.004307746887207031;0.007310628890991211;0.03373312950134277
0.0;5.0;3969.0;3969.0;3969.0;3969.0;8.0;3969.0;3969.0;4.0;0.0;3969.0;3969.0;100.0;0.004307746887207031;0.015726089477539062;0.1480715274810791
0.0;5.0;3969.0;3689.0;3969.0;3689.0;9.0;3689.0;3689.0;4.0;0.0;3454.0;3454.0;100.0;0.004307746887207031;0.0036470890045166016;0.02120375633239746
0.0;5.0;3969.0;3969.0;3969.0;3969.0;10.0;3969.0;3969.0;4.0;0.0;3969.0;3969.0;100.0;0.004307746887207031;0.22294974327087402;0.037509918212890625
0.0;5.0;3969.0;3969.0;3969.0;3969.0;11.0;3969.0;3969.0;4.0;0.0;3969.0;3969.0;100.0;0.004307746887207031;0.22259235382080078;0.03715348243713379
0.0;5.0;3969.0;3969.0;3969.0;3969.0;12.0;3969.0;3969.0;4.0;0.0;3969.0;3969.0;100.0;0.004307746887207031;0.22067475318908691;0.03873181343078613
0.0;5.0;3969.0;3969.0;3969.0;3969.0;13.0;3969.0;3969.0;4.0;0.0;3969.0;3969.0;100.0;0.004307746887207031;0.21015405654907227;0.037961721420288086
0.0;5.0;3969.0;3969.0;3969.0;3969.0;14.0;3969.0;3969.0;4.0;0.0;3969.0;3969.0;100.0;0.004307746887207031;0.0037848949432373047;0.08944439888000488
0.0;5.0;3969.0;3969.0;3969.0;3969.0;15.0;3969.0;3969.0;4.0;0.0;3969.0;3969.0;100.0;0.004307746887207031;0.0027768611907958984;0.07363748550415039
0.0;5.0;3969.0;3969.0;3969.0;3969.0;16.0;3969.0;3969.0;4.0;0.0;3969.0;3969.0;100.0;0.004307746887207031;0.0031054019927978516;0.07743453979492188
0.0;5.0;3969.0;3969.0;3969.0;3969.0;17.0;3969.0;3969.0;4.0;0.0;3969.0;3969.0;100.0;0.004307746887207031;0.002822399139404297;0.07497072219848633
0.0;5.0;3969.0;3969.0;3969.0;3969.0;18.0;3969.0;3969.0;4.0;0.0;3969.0;3969.0;100.0;0.004307746887207031;0.0024602413177490234;0.04852175712585449
0.0;5.0;3969.0;3969.0;3969.0;3969.0;19.0;3969.0;3969.0;4.0;0.0;3969.0;3969.0;100.0;0.004307746887207031;0.0022830963134765625;0.05059647560119629
0.0;5.0;3969.0;3969.0;3969.0;3969.0;20.0;3969.0;3969.0;4.0;0.0;3969.0;3969.0;100.0;0.004307746887207031;0.0018782615661621094;0.04886126518249512
0.0;5.0;3969.0;3969.0;3969.0;3969.0;21.0;3969.0;3969.0;4.0;0.0;3969.0;3969.0;100.0;0.004307746887207031;0.0017004013061523438;0.048311471939086914
0.0;5.0;3969.0;3969.0;3969.0;3969.0;22.0;3969.0;3969.0;4.0;0.0;3969.0;3969.0;100.0;0.004307746887207031;0.036202192306518555;0.044094085693359375
0.0;5.0;3969.0;3969.0;3969.0;3969.0;23.0;3969.0;3969.0;4.0;0.0;3969.0;3969.0;100.0;0.004307746887207031;0.036054372787475586;0.044363975524902344
