K;Detector;Descriptor;Matching;Matcher;Keypoint1;Keypoint2;Descriptor1;Descriptor2;Inliers;Total Matches;Match Rate;Detect time;Descript time;Match time
0.0;7.0;3.0;4.0;0.0;6676.0;6676.0;5948.0;5948.0;5948.0;5948.0;100.0;0.004303693771362305;0.04843783378601074;0.15337371826171875
0.0;7.0;4.0;4.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0.0;7.0;5.0;4.0;0.0;6676.0;6676.0;6676.0;6676.0;6676.0;6676.0;100.0;0.004303693771362305;0.08140945434570312;0.16512489318847656
0.0;7.0;6.0;4.0;0.0;6676.0;6676.0;3357.0;3357.0;3357.0;3357.0;100.0;0.004303693771362305;0.019234657287597656;0.0608363151550293
0.0;7.0;7.0;4.0;0.0;6676.0;6676.0;5151.0;5151.0;5147.0;5147.0;100.0;0.004303693771362305;0.009476661682128906;0.051062583923339844
0.0;7.0;8.0;4.0;0.0;6676.0;6676.0;6676.0;6676.0;6676.0;6676.0;100.0;0.004303693771362305;0.024801969528198242;0.38222813606262207
0.0;7.0;9.0;4.0;0.0;6676.0;6676.0;5307.0;5307.0;4746.0;4746.0;100.0;0.004303693771362305;0.004888057708740234;0.03065800666809082
0.0;7.0;10.0;4.0;0.0;6676.0;6676.0;6676.0;6676.0;6676.0;6676.0;100.0;0.004303693771362305;0.3778407573699951;0.08372902870178223
0.0;7.0;11.0;4.0;0.0;6676.0;6676.0;6676.0;6676.0;6676.0;6676.0;100.0;0.004303693771362305;0.0059659481048583984;0.22803997993469238
0.0;7.0;12.0;4.0;0.0;6676.0;6676.0;6676.0;6676.0;6676.0;6676.0;100.0;0.004303693771362305;0.00251007080078125;0.10859036445617676
0.0;7.0;13.0;4.0;0.0;6676.0;6676.0;6676.0;6676.0;6676.0;6676.0;100.0;0.004303693771362305;0.06323409080505371;0.10567355155944824
0.0;8.0;0.0;4.0;0.0;37.0;37.0;37.0;37.0;37.0;37.0;100.0;0.006079912185668945;0.01239633560180664;0.003456592559814453
0.0;8.0;1.0;4.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0.0;8.0;2.0;4.0;0.0;37.0;37.0;25.0;25.0;25.0;25.0;100.0;0.006079912185668945;0.0018074512481689453;0.0032575130462646484
0.0;8.0;3.0;4.0;0.0;37.0;37.0;31.0;31.0;31.0;31.0;100.0;0.006079912185668945;0.0008630752563476562;0.0030994415283203125
0.0;8.0;4.0;4.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0.0;8.0;5.0;4.0;0.0;37.0;37.0;37.0;37.0;37.0;37.0;100.0;0.006079912185668945;0.06945681571960449;0.0037813186645507812
0.0;8.0;6.0;4.0;0.0;37.0;37.0;24.0;24.0;24.0;24.0;100.0;0.006079912185668945;0.0005011558532714844;0.002542734146118164
0.0;8.0;7.0;4.0;0.0;37.0;37.0;28.0;28.0;28.0;28.0;100.0;0.006079912185668945;0.0003311634063720703;0.0024983882904052734
0.0;8.0;8.0;4.0;0.0;37.0;37.0;37.0;37.0;37.0;37.0;100.0;0.006079912185668945;0.0015707015991210938;0.002826213836669922
0.0;8.0;9.0;4.0;0.0;37.0;37.0;29.0;29.0;29.0;29.0;100.0;0.006079912185668945;0.00035500526428222656;0.0031151771545410156
0.0;8.0;10.0;4.0;0.0;37.0;37.0;37.0;37.0;37.0;37.0;100.0;0.006079912185668945;0.00681614875793457;0.003142833709716797
0.0;8.0;11.0;4.0;0.0;37.0;37.0;37.0;37.0;37.0;37.0;100.0;0.006079912185668945;0.00035309791564941406;0.0031981468200683594
0.0;8.0;12.0;4.0;0.0;37.0;37.0;37.0;37.0;37.0;37.0;100.0;0.006079912185668945;0.0003018379211425781;0.0029189586639404297
0.0;8.0;13.0;4.0;0.0;37.0;37.0;37.0;37.0;37.0;37.0;100.0;0.006079912185668945;0.0019636154174804688;0.003264904022216797
0.0;9.0;0.0;4.0;0.0;16.0;16.0;16.0;16.0;16.0;16.0;100.0;0.0075054168701171875;0.012848138809204102;0.003529071807861328
0.0;9.0;1.0;4.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0.0;9.0;2.0;4.0;0.0;16.0;16.0;11.0;11.0;11.0;11.0;100.0;0.0075054168701171875;0.0017137527465820312;0.0016751289367675781
0.0;9.0;3.0;4.0;0.0;16.0;16.0;15.0;15.0;15.0;15.0;100.0;0.0075054168701171875;0.0006747245788574219;0.0034372806549072266
0.0;9.0;4.0;4.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0.0;9.0;5.0;4.0;0.0;16.0;16.0;16.0;16.0;16.0;16.0;100.0;0.0075054168701171875;0.06856060028076172;0.003444671630859375
0.0;9.0;6.0;4.0;0.0;16.0;16.0;11.0;11.0;11.0;11.0;100.0;0.0075054168701171875;0.0005240440368652344;0.0015058517456054688
0.0;9.0;7.0;4.0;0.0;16.0;16.0;13.0;13.0;13.0;13.0;100.0;0.0075054168701171875;0.00033783912658691406;0.0014677047729492188
