K;Detector;Keypoint1;Keypoint11;Keypoint2;Keypoint22;Descriptor;Descriptor1;Descriptor2;Matching;Matcher;Inliers;Total Matches;Match Rate;Detect time;Descript time;Match time
0.0;8.0;36.0;30.0;36.0;30.0;6.0;30.0;30.0;4.0;0.0;30.0;30.0;100.0;0.008636236190795898;0.00069427490234375;0.003180265426635742
0.0;8.0;36.0;32.0;36.0;32.0;7.0;32.0;32.0;4.0;0.0;32.0;32.0;100.0;0.008636236190795898;0.00040411949157714844;0.0026807785034179688
0.0;8.0;36.0;36.0;36.0;36.0;8.0;36.0;36.0;4.0;0.0;36.0;36.0;100.0;0.008636236190795898;0.002012491226196289;0.0028901100158691406
0.0;8.0;36.0;32.0;36.0;32.0;9.0;32.0;32.0;4.0;0.0;32.0;32.0;100.0;0.008636236190795898;0.00035953521728515625;0.0028901100158691406
0.0;8.0;36.0;36.0;36.0;36.0;10.0;36.0;36.0;4.0;0.0;36.0;36.0;100.0;0.008636236190795898;0.007904529571533203;0.003121614456176758
0.0;8.0;36.0;36.0;36.0;36.0;11.0;36.0;36.0;4.0;0.0;36.0;36.0;100.0;0.008636236190795898;0.00043272972106933594;0.0030765533447265625
0.0;8.0;36.0;36.0;36.0;36.0;12.0;36.0;36.0;4.0;0.0;36.0;36.0;100.0;0.008636236190795898;0.00040268898010253906;0.002939939498901367
0.0;8.0;36.0;36.0;36.0;36.0;13.0;36.0;36.0;4.0;0.0;36.0;36.0;100.0;0.008636236190795898;0.002519845962524414;0.0030918121337890625
0.0;9.0;12.0;12.0;12.0;12.0;0.0;12.0;12.0;4.0;0.0;12.0;12.0;100.0;0.00825047492980957;0.017146587371826172;0.0015647411346435547
0.0;9.0;nan;nan;nan;nan;1.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;9.0;12.0;8.0;12.0;8.0;2.0;8.0;8.0;4.0;0.0;0.0;8.0;0.0;0.00825047492980957;0.0021619796752929688;0.0006780624389648438
0.0;9.0;12.0;10.0;12.0;10.0;3.0;10.0;10.0;4.0;0.0;10.0;10.0;100.0;0.00825047492980957;0.0007781982421875;0.0015201568603515625
0.0;9.0;nan;nan;nan;nan;4.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;9.0;12.0;12.0;12.0;12.0;5.0;12.0;12.0;4.0;0.0;12.0;12.0;100.0;0.00825047492980957;0.09366488456726074;0.0019745826721191406
0.0;9.0;12.0;8.0;12.0;8.0;6.0;8.0;8.0;4.0;0.0;0.0;8.0;0.0;0.00825047492980957;0.0005533695220947266;0.00067138671875
0.0;9.0;12.0;10.0;12.0;10.0;7.0;10.0;10.0;4.0;0.0;10.0;10.0;100.0;0.00825047492980957;0.0003542900085449219;0.0014057159423828125
0.0;9.0;12.0;12.0;12.0;12.0;8.0;12.0;12.0;4.0;0.0;12.0;12.0;100.0;0.00825047492980957;0.001695871353149414;0.001203775405883789
0.0;9.0;12.0;10.0;12.0;10.0;9.0;10.0;10.0;4.0;0.0;10.0;10.0;100.0;0.00825047492980957;0.000316619873046875;0.0014750957489013672
0.0;9.0;12.0;12.0;12.0;12.0;10.0;12.0;12.0;4.0;0.0;12.0;12.0;100.0;0.00825047492980957;0.0047152042388916016;0.0011789798736572266
0.0;9.0;12.0;12.0;12.0;12.0;11.0;12.0;12.0;4.0;0.0;12.0;12.0;100.0;0.00825047492980957;0.00028586387634277344;0.0011212825775146484
0.0;9.0;12.0;12.0;12.0;12.0;12.0;12.0;12.0;4.0;0.0;12.0;12.0;100.0;0.00825047492980957;0.00026488304138183594;0.001302957534790039
0.0;9.0;12.0;12.0;12.0;12.0;13.0;12.0;12.0;4.0;0.0;12.0;12.0;100.0;0.00825047492980957;0.0009026527404785156;0.001239776611328125
0.0;10.0;10895.0;10895.0;10895.0;10895.0;0.0;10895.0;10895.0;4.0;0.0;10895.0;10895.0;100.0;0.018683671951293945;0.04926252365112305;0.2499704360961914
0.0;10.0;nan;nan;nan;nan;1.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
